id,title,year,concepts,primary_topic
W2070504166,Value co-creation in service logic: A critical analysis,2011,'artificial intelligence';'business value';'business';'civil engineering'];'co-creation';'commodity';'computer science';'economics';'engineering';'finance';'knowledge management';'machine learning';'marketing';'microeconomics';'perspective (graphical)';'profit (economics)';'service (business)';'service design';'service provider';'sociology';'underpinning';'use value';'value (mathematics)';'value creation';'value proposition';['service-dominant logic',Sociology
W2118724967,A Meta-Analysis of Antecedents and Consequences of Leader-Member Exchange,2011,'accounting';'business';'internal medicine';'law';'mediation';'medicine';'meta-analysis';'moderated mediation';'moderation';'physics';'political science'];'quantum mechanics';'scale (ratio)';'social psychology';'variance (accounting)';['psychology',Sociology
W2107974152,Sustainable supply chain management: evolution and future directions,2011,'artificial intelligence'];'biology';'business';'computer science';'corporate social responsibility';'ecology';'economics';'empirical research';'epistemology';'law';'management science';'marketing';'maximization';'microeconomics';'originality';'perspective (graphical)';'philosophy';'physics';'political science';'power (physics)';'process management';'public relations';'qualitative research';'quantum mechanics';'relevance (law)';'reliability (semiconductor)';'social science';'sociology';'supply chain management';'supply chain';'sustainability';['triple bottom line',Sociology
W1991622328,The impact of online reviews on hotel booking intentions and perception of trust,2011,'advertising';'biology';'business';'computer science';'consumer behaviour';'context (archaeology)';'engineering';'framing (construction)';'framing effect';'interpersonal influence';'law';'marketing';'neuroscience';'paleontology';'perception';'persuasion';'physics';'political science';'programming language';'psychology';'quantum mechanics';'set (abstract data type)';'social psychology';'structural engineering';'the internet';'tourism';'valence (chemistry)';'word of mouth';'world wide web'];['interpersonal communication',Sociology
W1987307803,Does board gender diversity improve the informativeness of stock prices?,2011,'accounting';'accrual';'anthropology';'biology';'business';'diversity (politics)';'earnings quality';'earnings';'economics';'engineering';'finance';'gender diversity';'mathematics';'mechanical engineering';'monetary economics';'paleontology';'private information retrieval';'series (stratigraphy)'];'sociology';'statistics';'stock (firearms)';'stock price';['corporate governance',Sociology
W2018105531,Crops that feed the world 6. Past successes and future challenges to the role played by maize in global food security,2011,'agricultural economics';'agricultural productivity';'agriculture';'archaeology'];'biology';'biotechnology';'business';'context (archaeology)';'ecology';'economics';'food prices';'food systems';'geography';'green revolution';'livelihood';'natural resource economics';['food security',Sociology
W2153779825,Rethinking ecosystem services to better address and navigate cultural values,2011,'biology'];'business';'conflation';'cultural values';'ecology';'economics';'ecosystem health';'ecosystem valuation';'ecosystem';'environmental resource management';'epistemology';'finance';'philosophy';'social science';'sociology';'valuation (finance)';['ecosystem services',Sociology
W2140803428,Impacts of the Cretaceous Terrestrial Revolution and KPg Extinction on Mammal Diversification,2011,'biological dispersal';'biology';'business';'cretaceous';'demography';'ecology';'extinction (optical mineralogy)';'extinction event';'geography';'mammal';'marketing'];'paleontology';'population';'sociology';['diversification (marketing strategy)',Sociology
W2032100925,Opportunities and challenges for a sustainable energy future,2012,'archaeology'];'business';'clean energy';'context (archaeology)';'cornerstone';'economic growth';'economics';'electrical engineering';'electricity';'engineering';'environmental economics';'geography';'industrial revolution';'law';'natural resource economics';'political science';'renewable energy';'sustainable development';['prosperity',Sociology
W2052194544,"Common Method Bias in Marketing: Causes, Mechanisms, and Procedural Remedies",2012,'business';'cognitive psychology';'computer science';'confirmation bias';'economics';'law';'management';'marketing';'offset (computer science)';'political science';'programming language'];'psychology';'social psychology';'task (project management)';['respondent',Sociology
W2027482274,ZINC: A Free Tool to Discover Chemistry for Biology,2012,'biochemistry';'business';'chemistry';'computer science';'database';'dock';'docking (animal)';'engineering';'marketing';'medicine';'nursing';'operations management'];'purchasing';'the internet';'web site';'world wide web';['vendor',Sociology
W2010772936,Understanding Smart Cities: An Integrative Framework,2012,'archaeology';'business';'computer science';'computer security';'context (archaeology)';'corporate governance';'discipline';'economic growth';'economics';'environmental planning';'finance';'geography';'government (linguistics)';'internet of things';'knowledge management';'law';'linguistics'];'philosophy';'political science';'urbanization';['smart city',Sociology
W2128507082,Socioemotional Wealth in Family Firms,2012,'business';'computer science';'construct (python library)';'database';'developmental psychology';'epistemology';'family business';'field (mathematics)';'marketing';'mathematics';'measure (data warehouse)';'operationalization';'philosophy';'programming language';'psychology';'pure mathematics'];'set (abstract data type)';'sociology';['socioemotional selectivity theory',Sociology
W1993326409,Critical service logic: making sense of value creation and co-creation,2012,'accounting'];'artificial intelligence';'biology';'business model';'business value';'business';'co-creation';'computer science';'conceptualization';'consolidation (business)';'customer value';'economics';'evolutionary biology';'function (biology)';'industrial organization';'knowledge management';'machine learning';'marketing';'microeconomics';'profit (economics)';'service (business)';'value (mathematics)';'value creation';'value network';'value proposition';['service-dominant logic',Sociology
